disease	alpha	l1_ratio	pearson_r	mse	r2	model_run	r2_mean	pearson_r_mean	mse_mean
Alcoholic_liver_disease	0.8111308307896872	0.001	0.3698201034793908	17.559095967975292	0.00015022974165224134	0.81113-0.00100	-0.005203000801147095	0.2409512020637982	19.295525237440494
Alcoholic_liver_disease	0.8111308307896872	0.001	0.2739346757188691	15.48073849462788	-0.00041583288812696573	0.81113-0.00100	-0.005203000801147095	0.2409512020637982	19.295525237440494
Alcoholic_liver_disease	0.8111308307896872	0.001	0.21270085376311273	22.038871296761116	-0.006638735766895776	0.81113-0.00100	-0.005203000801147095	0.2409512020637982	19.295525237440494
Alcoholic_liver_disease	0.8111308307896872	0.001	0.1833080420304978	20.92337716620796	-0.0003257817214097347	0.81113-0.00100	-0.005203000801147095	0.2409512020637982	19.295525237440494
Alcoholic_liver_disease	0.8111308307896872	0.001	0.253054127948429	16.40262924384575	-0.00044466740097748314	0.81113-0.00100	-0.005203000801147095	0.2409512020637982	19.295525237440494
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.19723811871933902	16.796432408363156	5.3245519438305244e-05	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.22792060219185617	21.48029274158324	-0.0024400233162886753	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.3196176950393884	17.975830456388863	-0.013720428582099542	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.3588662383105318	18.3061110352016	-0.015406944651411791	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.04736532987178977	25.99010714313925	-0.01274764083778046	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.3723655923577785	17.558619977967886	0.00017733355727111988	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.2853228184268523	15.480331871021303	-0.00038955554391706393	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.2165849521409044	22.038470249945117	-0.006620417711746596	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.18210623340960222	20.92314093764063	-0.00031448786935106554	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.8111308307896872	0.0001	0.2636527746990245	16.402230244180515	-0.0004203312362416334	0.81113-0.00010	-0.00518292506721274	0.24710403551670673	19.295156706543157
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.99	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.95	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.9	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.7	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.5	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.2	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.20000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.1	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.10000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	16.798757314829295	-8.516379384704287e-05	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	21.48318364601333	-0.0025749357376025905	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	17.97950363995648	-0.013927572348250372	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	18.309417693631833	-0.015590359027474188	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	25.99080591608804	-0.012774869684951673	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	17.562466915530813	-4.17187017691667e-05	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	15.48311530892757	-0.0005694303833672087	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	22.04153288576654	-0.0067603054496383486	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	20.925443521337158	-0.0004245720980067258	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.05	0.0	16.405147106720445	-0.0005982392734367181	0.73907-0.05000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.7390722033525783	0.01	0.06922821032929356	16.798585478940744	-7.493383936152398e-05	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.18942356686137274	21.482747066555433	-0.0025545614937683148	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.0859833821736824	17.97919949807113	-0.013910420715500083	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.27271900036247587	18.308909723871167	-0.015562182861512008	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	-0.028688107434597737	25.99091277620305	-0.012779033666607598	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.31144717017597395	17.5620336418568	-1.7047238943801446e-05	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.06995466206513036	15.48294348047475	-0.000558326268095044	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.07423908960800046	22.04133858730825	-0.006751430750395304	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.2164971330037353	20.92495403663705	-0.00040117032297848354	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.01	0.08219264041299999	16.40485595948387	-0.0005804813459773239	0.73907-0.01000	-0.005318958850313948	0.13429967475580668	19.297648024940223
Alcoholic_liver_disease	0.7390722033525783	0.005	0.15103134486457626	16.79775263466329	-2.535188576668901e-05	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.21207783788300352	21.48173563470611	-0.002507360099503364	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.22152471305115776	17.977959776070257	-0.01384050842293072	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.3406564545566625	18.307763918512645	-0.015498627105948959	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	-0.005571300707019958	25.990829651028736	-0.012775794556290743	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.3593863600505813	17.560588824463302	6.522353066684694e-05	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.19385402336835145	15.482041566713505	-0.0005000416580318578	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.18045077703589857	22.040185084024564	-0.006698743792358464	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.1949751550657267	20.924091083482026	-0.0003599133938254617	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.005	0.18533724271054713	16.403885127729456	-0.0005212674579346821	0.73907-0.00500	-0.00526623848419241	0.20337226078794854	19.296683330139388
Alcoholic_liver_disease	0.7390722033525783	0.001	0.19150167336676055	16.796514517327093	4.835730329755261e-05	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.22681239275230425	21.4803437322957	-0.0024424029454490626	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.30781402476490116	17.975978822393586	-0.01372879546396688	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.35654394944765444	18.3061893555827	-0.015411288941617585	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.037746801158030675	25.990240270775328	-0.01275282837697067	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.3700660643612938	17.55871647286753	0.00017183894619232642	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.27522577291745276	15.480462883716582	-0.00039802201176097896	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.21314593463028828	22.03856858891747	-0.006624909403606605	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.183188859450403	20.92315034154368	-0.00031493746057131844	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.001	0.2542417240733329	16.402340773398244	-0.0004270727387667428	0.73907-0.00100	-0.005188006109321996	0.2416287196922422	19.29525057588179
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.19730113350095294	16.796202805649234	6.69145226541712e-05	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.22793159733429497	21.480007797206003	-0.0024267255623149353	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.31972949864178707	17.97546743006637	-0.013699956248422573	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.35888442424792677	18.305784809900082	-0.015388849522629755	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.04746471085522084	25.99003703364241	-0.01274490890492852	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.37238988437847353	17.558240342622852	0.00019895074719977757	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.28542028125708235	15.480056584797937	-0.0003717656499448996	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.21661849678858155	22.038167910703056	-0.00660660818455705	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.182095543270843	20.922914386660732	-0.0003036566930900708	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.7390722033525783	0.0001	0.26374144702137997	16.40194211711575	-0.00040275751795548764	0.73907-0.00010	-0.005167936301398934	0.2471577017296543	19.294882121836444
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	16.798757314829295	-8.516379384704287e-05	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	21.48318364601333	-0.0025749357376025905	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	17.97950363995648	-0.013927572348250372	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	18.309417693631833	-0.015590359027474188	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	25.99080591608804	-0.012774869684951673	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	17.562466915530813	-4.17187017691667e-05	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	15.48311530892757	-0.0005694303833672087	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	22.04153288576654	-0.0067603054496383486	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	20.925443521337158	-0.0004245720980067258	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.99	0.0	16.405147106720445	-0.0005982392734367181	0.67342-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	16.798757314829295	-8.516379384704287e-05	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	21.48318364601333	-0.0025749357376025905	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	17.97950363995648	-0.013927572348250372	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	18.309417693631833	-0.015590359027474188	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	25.99080591608804	-0.012774869684951673	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	17.562466915530813	-4.17187017691667e-05	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	15.48311530892757	-0.0005694303833672087	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	22.04153288576654	-0.0067603054496383486	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	20.925443521337158	-0.0004245720980067258	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.95	0.0	16.405147106720445	-0.0005982392734367181	0.67342-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	16.798757314829295	-8.516379384704287e-05	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	21.48318364601333	-0.0025749357376025905	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	17.97950363995648	-0.013927572348250372	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	18.309417693631833	-0.015590359027474188	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	25.99080591608804	-0.012774869684951673	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	17.562466915530813	-4.17187017691667e-05	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	15.48311530892757	-0.0005694303833672087	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	22.04153288576654	-0.0067603054496383486	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	20.925443521337158	-0.0004245720980067258	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.6734150657750828	0.9	0.0	16.405147106720445	-0.0005982392734367181	0.67342-0.90000	-0.005334716649834403	0.0	19.29793739488015
